country,country_code,cuisine_uuid,profile_uuid,recipe_uuid,post_uuid,title,slug,summary,description,ingredients,instructions,prep_time_minutes,cook_time_minutes,servings,difficulty_level,image_url,approach_id,source_url
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","63eb377a-c5d3-4354-b060-b3067d382cb0","84c438aa-e744-4df8-a667-acd5ff0f136e","Lamb suya","ghana-lamb-suya","Try this popular Nigerian dish of skewered, marinated lamb served with a flavourful peanut spice mix. The succulent, smoky meat has a nutty, spicy finish","Try this popular Nigerian dish of skewered, marinated lamb served with a flavourful peanut spice mix. The succulent, smoky meat has a nutty, spicy finish","3 garlic cloves finely chopped|1 large onion coarsely grated|1 tbsp paprika|1 tsp ground coriander|1 tsp ground cumin|1 tsp cayenne pepper or scotch bonnet powder (to taste)|2 tbsp garlic granules|1 tsp ground ginger|1 tsp chicken bouillion powder|2 tbsp vegetable oil|450g boneless lamb shoulder diced|sliced onions tomatoes, jollof rice and plantain, to serve|50g ground peanuts or peanut powder (see tip)|2 tbsp paprika|1 tbsp ground ginger|2 tsp cayenne pepper or scotch bonnet powder|1 tbsp onion granules|1 tsp garlic granules|½ tsp ground cumin|1 tsp  dried thyme|½ tsp  chicken boullion powder","To make the marinade, combine the garlic, onion, paprika, coriander, cumin, cayenne pepper, garlic powder, ginger and bouillion with the oil in a large bowl. Season well with pepper and a pinch of salt. Add the lamb cubes to the marinade and mix well, ensuring the lamb is evenly coated. Cover the bowl and let it marinate in the fridge for at least 2 hrs or overnight.|For the spice mix, mix together the ground peanuts, paprika, ginger, cayenne pepper, onion powder, garlic powder, cumin, thyme, chicken bouillion and a pinch of salt in a small bowl and set aside.|Heat your grill to medium-high heat, or if using a barbecue, wait until the coals are white hot. Thread the marinated lamb cubes onto metal skewers, leaving a little space between each piece. Grill the skewers for 6-8 mins on each side, or until the lamb is browned on the outside and cooked to your desired level. Baste with a little of the marinade during grilling for extra moisture, if you like.|Remove the lamb from the skewers and immediately coat the lamb with a sprinkle of the suya spice mix, pressing gently to ensure the seasoning sticks. Serve with sliced onions and tomatoes. This dish goes well with any side – we love it with jollof rice and plantain.",20,20,4,"medium","https://images.immediate.co.uk/production/volatile/sites/30/2025/05/Lamb-suya-c862ad0.jpg?resize=768,713","b0000000-0000-0000-0000-000000000001","https://www.bbcgoodfood.com/recipes/lamb-suya"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","287dc4bf-fe0e-471e-8a9e-7fe56d900d54","906c1b8a-4f90-4be6-8f17-363a1c5624cb","Chicken, sweet potato & peanut stew","ghana-chicken-sweet-potato-peanut-stew","Batch-cook this easy stew and freeze for weeknights when you're short on time. Made with chicken, sweet potatoes and peppers, it's full of flavour","Batch-cook this easy stew and freeze for weeknights when you're short on time. Made with chicken, sweet potatoes and peppers, it's full of flavour","1 tbsp vegetable oil|8 chicken thighs|2 red onions finely chopped|thumb-sized piece of ginger finely grated|2 large garlic cloves finely grated|2 tsp cumin|500g sweet potatoes roughly chopped|120g peanut butter|500ml chicken stock|400g can chopped tomatoes|200g frozen peppers|handful of chopped coriander and chopped peanuts, to serve","Heat the oil in a large, deep frying pan over a medium heat and brown the chicken thighs all over, about 5 mins. Remove the chicken from the pan, leaving behind the oil. Reduce the heat to medium-low, then add the onions and fry for 10-12 mins until softened but not golden. Stir in the ginger and garlic, and cook for a minute before stirring in the cumin. Cook for another minute.|Tip in the sweet potatoes, stir to coat, then fry for a few minutes until starting to soften. Stir in the peanut butter and pour in the chicken stock and chopped tomatoes. Swill out the can with a splash of water and pour that in, too. Mix in the frozen peppers, return the chicken to the pan, then cook, uncovered, for 25-35 mins until the chicken is cooked through and the sauce has thickened. Stir regularly to stop the sauce from catching. Scatter over the coriander and peanuts. Can be frozen for up to three months and reheated from frozen, or defrost in the fridge overnight before reheating. Ensure it is piping hot throughout before serving.",30,45,6,"medium","https://images.immediate.co.uk/production/volatile/sites/30/2025/04/Chicken-sweet-potato-and-peanut-stew-8554478.jpg?resize=768,713","b0000000-0000-0000-0000-000000000002","https://www.bbcgoodfood.com/recipes/chicken-sweet-potato-peanut-stew"
"Ghana","GH","d0000000-0000-0000-0000-000000000033","c0000000-0000-0000-0000-000000000033","c2735ca2-1497-43d9-adbc-92a49fa34fc2","9b7ae55f-3af8-4adf-be69-7174e231d366","Chicken chaat","ghana-chicken-chaat","Make an easy Indian dish with chicken, vegetables and spices. Serve as part of a bigger spread, or enjoy on its own as a main","Make an easy Indian dish with chicken, vegetables and spices. Serve as part of a bigger spread, or enjoy on its own as a main","2 tbsp  ghee or vegetable oil|4 boneless, skinless  chicken thighs cut into bite-sized chunks|1 onion finely chopped|1 large  garlic clove crushed|2 green chillies finely chopped|4 tbsp  tamarind paste|1 tbsp  garam masala|2 tsp  chaat masala|1 large  tomato finely chopped|¼ cucumber finely chopped|small handful  coriander finely chopped|1 spring onion finely sliced|lemon wedges to serve","Heat half of the oil in a large wok or frying pan over a high heat. Add the chicken and cook for 5-6 mins until browned all over. It doesn’t need to be cooked through at this point. Remove to a plate using a slotted spoon and set aside.|Pour the remaining oil into the pan and set over a medium heat. Stir in the onion and fry for 2-3 mins, then stir in the garlic and chillies. Cook for a further 7-9 mins until the onions are softened and translucent. Return the chicken to the pan, along with the tamarind paste, garam masala and chaat masala. Season and stir well to coat. Cover and cook for 5 mins, or until the chicken is cooked through.|Remove from the heat and leave to cool for 2 mins before stirring in the tomato and cucumber. Garnish with the coriander and spring onion, and serve with lemon wedges on the side for squeezing over.",10,15,4,"easy","https://images.immediate.co.uk/production/volatile/sites/30/2025/09/ChickenChaat-c544a14.jpg?resize=768,713","b0000000-0000-0000-0000-000000000003","https://www.bbcgoodfood.com/recipes/chicken-chaat"
"Georgia","GE","d0000000-0000-0000-0000-000000000047","c0000000-0000-0000-0000-000000000047","d832b5be-110a-4988-84ea-b85f09ba9433","403bce5f-938e-404a-b110-cc2ec91315bc","Ajarian Lobiani","georgia-ajarian-lobiani","Lobiani (Georgian: ლობიანი) is enjoyed all year round and especially on the Georgian holiday of Barbaroba, or St. Barbara’s Day (December 17). In this recipe we will show how to make Ajarian lobiani, which uses the traditional oval boat shape of Ajarian Khachapuri. Ingredients for the dough (to make","Lobiani (Georgian: ლობიანი) is enjoyed all year round and especially on the Georgian holiday of Barbaroba, or St. Barbara’s Day (December 17). In this recipe we will show how to make Ajarian lobiani, which uses the traditional oval boat shape of Ajarian Khachapuri. Ingredients for the dough (to make 4 Ajarian lobiani): 1 kilo of flour, 300 ml of water&hellip;","1 kilo of flour|300 ml of water or milk|1 egg|1 heaped tbs of yeast|1 tsp of sugar|1 tsp of salt.|600 grams of lobio (kidney beans)|100 grams of butter|3-4 bay leaves|and salt (amount dependent upon personal preference).","Preparation (dough) : There are several recipes for making the dough but we find the following method to be the easiest way to prepare it.|Add 700 grams of flour to a mixing bowl. Make a hollow in the middle and add the egg, yeast, sugar and salt.|Warm 300 ml of water or milk to 35 C and slowly add to the middle of the bowl. Mix by hand, working from the outside inwards.|Use your hands to make a ball shape. Cover the bowl with cling film and leave in a warm place for at least 2 hours for the dough to rise.|Preparation (lobio) : Soak the beans in a deep cooking pot of cold water for two hours prior to cooking. Drain water and add the bay leaves and up to 2 liters of fresh water.|Cook on a medium heat until the beans are tender. Pour out all of the water.|Remove the cooked beans from the pot and add them, together with salt (taste to see if necessary) and 100 grams of butter to a mixing bowl.|Thoroughly mix the beans and butter until it has the consistency of mashed potato.|Sprinkle flour onto a preparation area and knead the dough before using. Leave for 10 minutes.|Separate the dough into 4 pieces and use your hands to mold each piece into a circular shape.",20,40,4,"medium","https://georgianrecipes.net/wp-content/uploads/2014/04/ajarian-lobiani.jpg","b0000000-0000-0000-0000-000000000001","https://georgianrecipes.net/2014/04/07/ajarian-lobiani/"
"Georgia","GE","d0000000-0000-0000-0000-000000000047","c0000000-0000-0000-0000-000000000047","ca2f85df-b473-4810-9b2f-d4a982013293","c6ffe88c-bfbb-40f9-934e-24c0a58396c8","Stuffed Tomatoes And Cucumbers","georgia-stuffed-tomatoes-and-cucumbers","Stuffed vegetables are very popular in Georgia and often form part of a traditional supra (feast). In this recipe we show how to make a spicy nut filling for tomatoes and cucumbers.Ingredients: 2 tomatoes, 2 cucumbers, 200 grams of walnuts, 1 clove of garlic, 1 level tsp of blue fenugreek, 1 level t","Stuffed vegetables are very popular in Georgia and often form part of a traditional supra (feast). In this recipe we show how to make a spicy nut filling for tomatoes and cucumbers.Ingredients: 2 tomatoes, 2 cucumbers, 200 grams of walnuts, 1 clove of garlic, 1 level tsp of blue fenugreek, 1 level tsp of dried&hellip;","2 tomatoes|2 cucumbers|200 grams of walnuts|1 clove of garlic|1 level tsp of blue fenugreek|1 level tsp of dried coriander|1 level tsp of dried marigold|1 level tsp of dried red pepper|6 green onions|30 grams of parsley|1 green pepper|1 tsb of oil|2 tbs of white wine vinegar|and salt (amount dependent upon personal preference).","Preparation (stuffing) : Crush the walnuts and garlic together (we used a mortar and pestle).|Add 1 level tsp of blue fenugreek, 1 level tsp of dried coriander, 1 level tsp of dried marigold, 1 level tsp of dried red pepper. Crush and squash together with the nuts and garlic.|Transfer the nut mixture to a mixing bowl. Chop 3 green onions and 15 grams parsley and add to the bowl. Add 2 tbs of white wine vinegar and mix thoroughly with a wooden spoon.|Slice the cucumbers in half and slice the top off of the tomatoes. Keep the tops of the tomatoes for the side salad.|Use a knife or spoon to remove the inside of the cucumber. Put the inner part of the cucumber in a mixing bowl (for use in the side salad).|Use a spoon to remove the pulp from the tomatoes and put the pulp in the mixing bowl that will be used to make the side salad.|Stuff the tomatoes and cucumber with the nut mixture.|Preparation (side salad) : Chop 3 green onions, 1 green pepper and 15 grams of parsley and add to the mixing bowl containing the insides of the tomatoes and cucumbers. Add salt and 1 tbs of oil. Add any remaining crushed walnut mixture left over from stuffing the tomatoes and cucumber and stir thoroughly.|Serving : Serve cold with the side salad.|Filed under  Bebo's Recipes ,  Salads ,  Vegan Recipes ,  Vegetable Dishes ,  Vegetarian    &middot; Tagged with  ნიგვზიანი კიტრი ,  ნიგვზიანი პომიდორი ,  ნიგვზიანი სალათი ,  ქართული კერძები ,  ქართული სამზარეულო ,  Cooking ,  Food Photography ,  Georgian cuisine ,  Georgian Food ,  Georgian Salads ,  Nut Salads ,  Recipes ,  Salads ,  Tomato Salads ,  Vegan Recipes ,  Vegetarian Recipes ,  Walnut Salads",20,40,4,"medium","https://georgianrecipes.net/wp-content/uploads/2014/04/tomato-with-cucumber-and-nut-copy.jpg","b0000000-0000-0000-0000-000000000002","https://georgianrecipes.net/2014/04/18/stuffed-tomatoes-and-cucumbers/"
"Georgia","GE","d0000000-0000-0000-0000-000000000047","c0000000-0000-0000-0000-000000000047","4e453fbb-baed-4e20-aa81-bf531906537d","0ee0b89f-821c-41c2-b1f3-ba52cf81d9c2","Mushrooms With Green Onions","georgia-mushrooms-with-green-onions","Wild Oyster mushrooms are called ‘Kalmakha’ in Georgia and grow on the bark of trees. They look, smell and taste like oysters and are a popular appetizer in Georgia. In this family recipe we show how to prepare wild oyster mushrooms with green onions. Ingredients: 1.5 kilos of wild Oyster Mushrooms,","Wild Oyster mushrooms are called ‘Kalmakha’ in Georgia and grow on the bark of trees. They look, smell and taste like oysters and are a popular appetizer in Georgia. In this family recipe we show how to prepare wild oyster mushrooms with green onions. Ingredients: 1.5 kilos of wild Oyster Mushrooms, 200 grams of green onions, 40&hellip;","1.5 kilos of wild Oyster Mushrooms|200 grams of green onions|40 grams of parsley|6 cloves of garlic|150 grams of butter|1 tsp of black pepper|salt (amount dependent upon personal preference).","Preparation : Wash the mushrooms.|Tear the washed mushrooms into strips.|Add the mushrooms to a pan and cook covered on a medium heat until the liquid from the mushrooms disappears. Finely chop the green onions and add to the pan with salt, black pepper and butter. Cover the pan and continue to cook on a medium heat for an hour and ten minutes.|Finely chop the parsley, crush the garlic and add to the pan.|Mix thoroughly and remove from the heat.|Serving : Serve immediately.|Enjoy your Mushrooms with Green Onions!|CLICK  on the logo to visit  GEORGIA ABOUT  on    Facebook  and see photos and news about Georgia. Click  LIKE  on the page and become a friend of  GEORGIA ABOUT .|Filed under  Bebo's Recipes ,  Food Photography ,  Vegetable Dishes ,  Vegetarian    &middot; Tagged with  კალმახა სოკო ,  სოკო მწვანე ხახვით ,  ქართული კერძები ,  ქართული სამზარეულო ,  ხის სოკო ნივრით ,  Cooking ,  Food Photography ,  Georgian cuisine ,  Georgian Food ,  Mushroom Recipes ,  Oyster Mushroom Recipes ,  Recipes ,  Traditional Georgian Recipes ,  Vegetarian Recipes|I love mushrooms, this looks like a great meal.",20,40,4,"medium","https://georgianrecipes.net/wp-content/uploads/2014/03/oyster-mushrooms-ready-for-serving-copy.jpg","b0000000-0000-0000-0000-000000000003","https://georgianrecipes.net/2014/03/04/mushrooms-with-green-onions/"
"Georgia","GE","d0000000-0000-0000-0000-000000000047","c0000000-0000-0000-0000-000000000047","79fdded4-4f90-4987-9208-742d373b43d6","34394f73-d962-4040-8bb9-7097ff54bbb4","Ojakhuri With Mushrooms And Cheese","georgia-ojakhuri-with-mushrooms-and-cheese","In this family recipe from Racha region (Georgian: რაჭა) of Georgia we show how to make Ojakhuri with mushrooms and cheese. It is quick to prepare and makes a delicious meal. Ingredients: 700 grams of potatoes, 400 grams of mushrooms, 3 tbs of oil, 50 grams of butter, 150 grams of Imeretian cheese (","In this family recipe from Racha region (Georgian: რაჭა) of Georgia we show how to make Ojakhuri with mushrooms and cheese. It is quick to prepare and makes a delicious meal. Ingredients: 700 grams of potatoes, 400 grams of mushrooms, 3 tbs of oil, 50 grams of butter, 150 grams of Imeretian cheese (mozzarella can be used),&hellip;","700 grams of potatoes|400 grams of mushrooms|3 tbs of oil|50 grams of butter|150 grams of Imeretian cheese (mozzarella can be used)|30 grams of green onions and salt (amount dependent upon personal preference).","Preparation : Clean and remove stems from the mushrooms. Slice the stems into two or three pieces. Cover and fry on a low temperature for 25 minutes.|Cut the potatoes (medium to large pieces) and parboil. Use a colander to drain the boiled potatoes.|Add the potatoes and butter to the pan of fried mushrooms.|Fry uncovered on a medium to high heat until the potatoes become crispy. Turn the potatoes and mushrooms to ensure they are evenly fried. Remove from heat when fried and sprinkle with salt.|Serving : Serve hot with crumbled cheese and chopped green onion.|Enjoy your Ojakhuri with Mushrooms and Cheese!|CLICK  on the logo to visit  GEORGIA ABOUT  on    Facebook  and see photos and news about Georgia. Click  LIKE  on the page and become a friend of  GEORGIA ABOUT .|Filed under  Bebo's Recipes ,  Food Photography ,  Vegetable Dishes ,  Vegetarian    &middot; Tagged with  ოჯახური სოკოთი ,  რაჭა ,  ქართული კერძები ,  ქართული სამზარეულო ,  Cooking ,  Food Photography ,  Georgian cuisine ,  Georgian Food ,  Georgian Imeretian Cheese ,  Mushroom Recipes ,  Ojakhuri ,  Ojakhuri with Mushrooms and Cheese ,  Racha ,  Recipes ,  Traditional Georgian Recipes ,  Vegetarian Recipes|This slideshow requires JavaScript.|ACHARULI  KHACHAPURI – AJARIAN CHEESE BREAD",20,40,4,"medium","https://georgianrecipes.net/wp-content/uploads/2014/02/ojakhuri-with-mushrooms-and-cheese-ready-for-serving-copy.jpg","b0000000-0000-0000-0000-000000000004","https://georgianrecipes.net/2014/02/27/ojakhuri-with-mushrooms-and-cheese/"
"Georgia","GE","d0000000-0000-0000-0000-000000000047","c0000000-0000-0000-0000-000000000047","84947e6a-75b8-4aaa-bd16-5cd25009491b","aaf15a8a-d829-4194-9411-6ff80416c2b3","Chicken With Mushrooms And Mayonnaise","georgia-chicken-with-mushrooms-and-mayonnaise","In this family recipe we show how to make chicken with mushrooms and a spicy garlic mayonnaise sauce.Ingredients (4 servings): 500 grams of chicken breast, 500 grams of mushrooms, 200 grams of mayonnaise, 1 tsp dried blue fenugreek, 1 tsp of dried coriander, 1 level tbs dried marigold, up to 10 clov","In this family recipe we show how to make chicken with mushrooms and a spicy garlic mayonnaise sauce.Ingredients (4 servings): 500 grams of chicken breast, 500 grams of mushrooms, 200 grams of mayonnaise, 1 tsp dried blue fenugreek, 1 tsp of dried coriander, 1 level tbs dried marigold, up to 10 cloves of garlic, 8 tbs&hellip;","500 grams of chicken breast|500 grams of mushrooms|200 grams of mayonnaise|1 tsp dried blue fenugreek|1 tsp of dried coriander|1 level tbs dried marigold|up to 10 cloves of garlic|8 tbs of oil|350-400 ml of boiled|cooled water|salt (amount dependent upon personal preference) and dried red pepper (to sprinkle on the dish when served).","Preparation : Cut the chicken into chunks, remove the stalks from the mushrooms and add to a pan with 8 tbs of oil. Stir and then fry on a low heat for 30 minutes, stirring occasionally.|Crush the garlic and add to a mortar. Add the spices and salt and crush together with the garlic.|Add 200 grams of mayonnaise to a mixing bowl and add the crushed garlic and spices.  Mix thoroughly and then  very slowly  add and mix in 350-400 ml of boiled, cooled water.|Add the chicken and mushrooms to the mayonnaise sauce and stir. Leave for 1 hour before serving.|Serving : Serve cold and sprinkle with dried red better. We eat it with  shotis puri  (Georgian bread), dipping it into the mayonnaise sauce.|CLICK   on the logo to visit  GEORGIA ABOUT  on     Facebook   and see photos and news about Georgia. Click   LIKE   on the page and become a friend of  GEORGIA ABOUT .|Filed under  Bebo's Recipes ,  Chicken ,  Food Photography    &middot; Tagged with  ქათამი მაიონეზის სოუსში ,  ქართული კერძები ,  ქართული სამზარეულო ,  Chicken ,  Chicken Dishes ,  Chicken with Mushrooms and Mayonnaise ,  Cooking Photography ,  Georgian cuisine ,  Georgian Food ,  Recipes ,  Traditional Georgian Recipes|This slideshow requires JavaScript.|ACHARULI  KHACHAPURI – AJARIAN CHEESE BREAD|VEGETABLES IN MAYONNAISE SAUCE",20,40,4,"medium","https://i0.wp.com/georgianrecipes.net/wp-content/uploads/2013/12/chicken-with-mushrooms-and-mayonnaise.jpg?fit=1200%2C900&#038;ssl=1","b0000000-0000-0000-0000-000000000005","https://georgianrecipes.net/2013/12/10/chicken-with-mushrooms-and-mayonnaise/"
"Jordan","JO","d0000000-0000-0000-0000-000000000070","c0000000-0000-0000-0000-000000000070","797f798b-caa7-4ebe-a727-4b9bf9d12265","0bf1bc1f-dc6f-4684-bd0c-110561517cf5","Tandoori-style lamb chops","jordan-tandoori-style-lamb-chops","Enjoy these Tandoori-inspired lamb chops with warm naans and chutney. It's a perfect meal to mark Eid, the Festival of Breaking the Fast following Ramadan","Enjoy these Tandoori-inspired lamb chops with warm naans and chutney. It's a perfect meal to mark Eid, the Festival of Breaking the Fast following Ramadan","1 lemon|3 tbsp yogurt|1 tbsp  tomato purée|1 tbsp  olive oil|1 heaped tbsp  garlic &amp; ginger purée|1 tsp Kashmiri chilli powder|1 tsp  paprika|1 tsp  garam masala|1 tsp  smoked paprika|¼ tsp  ground turmeric|1kg  lamb chops|naan and chutney to serve","Juice the lemon into a large bowl, then tip in the yogurt, tomato purée, oil, garlic & ginger purée and spices. Season with 1 tsp fine sea salt and some black pepper, then add the lamb chops and mix with your hands to coat. Chill for at least 1 hr, or for best results, overnight – the yogurt will help tenderise the lamb, so the longer, the better.|When ready to cook, heat the air fryer to 200C. Gently shake the excess marinade off the lamb chops, then transfer to the air fryer basket and cook for 8-10 mins, turning halfway through, until charred and crispy at the edges and pink in the middle. Serve hot with warm naan and chutney.",5,10,4,"easy","https://images.immediate.co.uk/production/volatile/sites/30/2026/02/Tandoori-Lamb-Chops-b136810.jpg?resize=768,698","b0000000-0000-0000-0000-000000000001","https://www.bbcgoodfood.com/recipes/tandoori-style-lamb-chops"
"Jordan","JO","d0000000-0000-0000-0000-000000000070","c0000000-0000-0000-0000-000000000070","031a3ffd-ee12-4388-aff6-9a4785302cc6","a66a7558-a956-4ba2-a88d-16be60399dac","Kibbeh","jordan-kibbeh","Make a traybake inspired by a traditional baked kibbeh recipe, but far quicker to pull together for an easy weeknight supper","Make a traybake inspired by a traditional baked kibbeh recipe, but far quicker to pull together for an easy weeknight supper","1-2 tbsp  olive oil plus extra for the tin|185g  smooth bulgur wheat|1 medium  brown onion finely diced|1 tsp  Baharat spice|500g  5% fat beef mince|20g  pine nuts","Lightly oil a square baking tin, around 30 x 20cm. Tip the bulgur wheat into a bowl and cover well with boiling water. Leave for 15 mins to soften, then drain in a sieve. Press the wheat using the back of a spoon to squeeze out any water.|Add the onion, Baharat spice, 2 tbsp of water, ¾ tsp fine sea salt and some pepper in a food processor and blitz until mixed. Add the meat and process again until combined. Add the drained bulgur wheat and pulse a few times until it looks almost incorporated. Tip into a large bowl and knead it a few times until fully combined.|Heat the oven to 200C/180C fan/gas 6. Tip the meat mixture into the oiled tin. Press to flatten, so the surface is uniformly flat. Use a small knife to divide it into diamond shapes, roughly 5cm wide. Start by cutting from corner to corner, then work your way to the edges. Brush generously with the olive oil and add a few pine nuts to each diamond. Bake for 40-45 mins until it feels firm when pressed and the surface is nicely browned. Serve with a chopped salad and tahini sauce, if you like.",25,45,4,"medium","https://images.immediate.co.uk/production/volatile/sites/30/2025/10/Kibbeh-ec9d330.jpg?resize=768,845","b0000000-0000-0000-0000-000000000002","https://www.bbcgoodfood.com/recipes/kibbeh"
